Username,Handle,Timestamp,Text,Replys,Retweets,Likes
TÁ LÁ,@talanarede,2019-02-13T17:13:39.000Z,"TÁ LÁ, alteração da Lei Rouanet será definida com o presidente Jair Bolsonaro http://talanarede.com.br/index.php/2019/02/13/mudanca-na-lei-rouanet-sera-submetida-a-bolsonaro-diz-ministro/… #LeiRouanet #Rouanet #JairBolsonaro #Bolsonaro #BolsonaroPresidente #Politica #Cultura #Brasil",,,
Fco_leandro,@Leandro_011276,2019-02-12T00:23:13.000Z,"Em resposta a 
@xicograziano
Feito com RECURSO PÚBLICO via #rouanet  !!! 
@jairbolsonaro",,,
Brasil 200,@IBrasil200,2019-02-11T15:30:34.000Z,"O teto para um único projeto cairá de R$60 milhões para R$ 10 milhões e os gigantes Caixa Econômica Federal, Banco do Brasil, Petrobras e BNDES vão patrocinar projetos de artistas não famosos.
#rouanet #bolsonaro #brasil200 #direita
4
19",,4,19
AVS,@venturini_avs,2019-02-11T03:14:20.000Z,"#Like contra a #Homofobia em #proibidoocarnaval 
Joga fora o seu preconceito e sua ignorância! Quem fala da lei #Rouanet se informa por WhatsApp
Wagner Silva
@Wagner0288
 · 10 de fev de 2019
Deixe seu #Deslike🖓 e vamos deixar os lacradores da #rouanet nervosinhos.
https://youtu.be/3CsZV6Tyep0",,,
Wagner Silva,@Wagner0288,2019-02-11T02:16:52.000Z,"#proibidoocarnaval com a farra do dinheiro público. Deixe seu #Deslike🖓 e vamos deixar os lacradores da #rouanet nervosinhos.
https://youtu.be/73Dp_gGsWOw
1
3
1",1,3,1
Wagner Silva,@Wagner0288,2019-02-11T02:14:58.000Z,"Deixe seu #Deslike🖓 e vamos deixar os lacradores da #rouanet nervosinhos.
https://youtu.be/3CsZV6Tyep0
1
2
1",1,2,1
Inversa,@MarciaMrmlpb,2019-01-28T17:42:04.000Z,"Mais um "" artista"" mamador da #Rouanet a ser jogado no esquecimento: @zdoficial 

Não fazem nada pelo povo, mas amam mamar nas tetas do estado.

#ZéliaDuncanLixo
1
3",,1,3
Wallace Ferreira,@HeelWally,2019-01-26T05:12:55.000Z,"Sábado, 03:13 da manhã, todo mundo mamando na lei #rouanet",,,
ETevaldo Santos,@robertdesencana,2019-01-21T08:47:18.000Z,"Em resposta a 
@roxmo
É que ele mama, faz uso da Lei #rouanet e não quer perder as tetas",,,
Projeto 7c0,@projeto7C0,2019-01-19T11:02:51.000Z,"Estamos anciosos aguardando o que será esclarecido sobre a Farra da Cultura .#rouanet abaixo a empresa da idealizadora #elenao  Daniela Mercury .Segue a quantidade de incentivos . https:/ /t.co/8oan8R...
1",1,,
ɌƟƝɅŁƉƟ,@ronaldo_mkt,2019-01-16T19:30:44.000Z,"A #Rouanet tem a mesma mecânica de distribuição de cargos comissionados. Muitos dos contemplados podem empregar parentes, (pais, cônjuge, irmãos, filhos, cunhados, amigos) para prestar algum tipo de serviço na 'produção cultural'. A brecha é a mesma.
1",1,,
chicco.sal,@chiccosal,2019-01-16T18:22:55.000Z,#ANCINE #ROUANET #LULA #GLEISI https://facebook.com/696868914/posts/10156299316173915/…,,,
"Luiz ,, Brasil, o gigante Acordou !",@LuizSil03147197,2019-01-16T14:21:59.000Z,"A lei #rouanet , também transformou cantores, artistas em... parasitas, gozando do dinheiro publico. Tira do bolso de nosso bolso,  para dar aos ociosos !!! Isto vai acabar...meu voto tem valor.",,,
"Luiz ,, Brasil, o gigante Acordou !",@LuizSil03147197,2019-01-16T13:21:37.000Z,"Não acredito, um parasita, sangue suga, na cultura, parasitas da lei #rouanet .
As eleições pra 
@PrefeituraSJC
 vem ai, o 
@psdbsjc
 já está aumentando a passagem de ônibus de $4,20 para $6,00 , 
@PSDB_SP
 um PT enrustido.",,,
"Luiz ,, Brasil, o gigante Acordou !",@LuizSil03147197,2019-01-16T09:16:22.000Z,"Em resposta a 
@lsentoes
Meu Deus... é muito dinheiro... Eles ganham na lei #rouanet ganham na lei de anistia, só nesta lei José Dirceu ganha por mês R$ 33.763,00.
Meu Deus.. não pode ficar assim.
Isso tem que acabar.
Que mundo é esse????
3",,,3
Amanda pessoA,@amanda_pess,2019-01-15T19:08:07.000Z,O povo Acorda Vamos levantar a tag #Rouanet. VERGONHAA dinheiro Publico !!!!,,,
Ana Maria Bolsonaro Heleno Tarcísio Tereza Guedes,,2019-01-14T13:49:36.000Z,"Marighela terrorrista filme patrocinado pela #Rouanet tem que acabar, Poha!  
@jairbolsonaro
 @OsmarTerra
 @CulturaGovBr
 @CarlosBolsonaro
 @alefrotabrasil 
@onyxlorenzoni
 @planalto
 Essa Secretaria tem que ser #Despetizada Nós estamos de olho no DO https://youtu.be/Skr3G2ZBkr4",,,
Alan Mello,@AlanMello10,2019-01-14T11:12:15.000Z,"Em resposta a 
@lsentoes
Não sou contra a lei #Rouanet mas tem que valorizar a cultura. Quem se beneficia disto não é a massa. E quem se beneficia tem obrigação de dar retorno a sociedade!",,,
Leonardo Miranda,@Leoballer83,2019-01-08T03:34:48.000Z,"@danielamercury
 adora falar mal do nosso querido presidente 
@jairbolsonaro
 e sempre negou usar a lei #rouanet mais mentiras tem sempre pernas curtas.",,,
F R E D,@reuboyDC,2019-01-06T16:46:26.000Z,"O Andrade teve à seu favor:
-Mais dinheiro
-Mais tempo na TV
-Mamadores da #Rouanet
-Militantes travestidos d jornalistas
-A #GloboLixo
-As fakenews da Folha e demais merdas
-A vantagem de ñ ter q debater c/ NINGUÉM d fora do sistema

JÁ O BRASIL TEVE APENAS 8 SEGUNDOS E VENCEU
1",,,1
DEUS ACIMA DE TUDO!,@AnnaApl,2019-01-06T13:31:29.000Z,"#rouanet
Liomar de Oliveira
@PastorLiomar
 · 5 de jan de 2019
AGORA A CASA CAIU DE VEZ  !!! 

Auditores do TCU querem que Colunistas da Globo devolvam os milhões que receberam do SENAC - Noticia Brasil Online https://noticiabrasilonline.com/auditores-do-tcu-querem-que-colunistas-da-globo-devolvam-os-milhoes-que-receberam-do-senac/… via @ NBO04169435",,,
Guilherme Barros,@gui_barros,2019-01-04T18:13:58.000Z,"Em resposta a 
@JovemPanEntrete
 @radiojovempan
 e 
@fefito
O 
@fefito
 explicou os milhares de reais via #Rouanet publicado pelo 
@lsentoes
 ?",,,
@marya,@marya,2019-01-04T17:04:00.000Z,"Em resposta a 
@Jackson_Soares1
Bando de sarados.. ladrões  da lei #Rouanet",,,
OniVoraz,@comodetudo,2018-12-26T04:31:03.000Z,"Danilo Gentili, aquele que mama na #Rouanet
marco gomes
@marcogomes
 · 25 de dez de 2018
filme baseado no livro do D. Gentilli captou $ via Lei Rouanet; o que não é um problema, o problema é a hipocrisia. ele critica artistas que usam dos mesmos mecanismos mas dos quais ele discorda politicamente. o print traz informações reais, chequei. http://sad.ancine.gov.br/projetosaudiovisuais/ConsultaProjetosAudiovisuais.do%3Bjsessionid=1C016B7F2E1E37138D9E8AEA60A7A644?method=detalharProjeto&numSalic=140300…
Mostrar esta sequência
1",,,1
Fco_leandro,@Leandro_011276,2018-12-25T18:03:04.000Z,"Em resposta a 
@JornalOGlobo
Quanto foi #rouanet
1
3",1,,3
@RD Rodrigo/soluçoesMetalicas,@RD Rodrigo/soluçoesMetalicas,2018-12-22T21:50:45.000Z,"@Ipocrisia
 dessas #globais da lei #Rouanet e absurdo ; cadê ela si manifestando contra o #João do capeta #estuprador  emm?????
1",,,1
AnnaCohenZodek,@AnnaCohenZodek,2018-12-19T16:34:32.000Z,"Mais uma da Lei #Rouanet: 4 #milhões de reais para filme sobre #JoaoDeDeus de Deus
http://soviuagora.blogspot.com/2018/12/mais-uma-da-lei-rouanet-4-milhoes-de.html…",,,
Felipe Mianes,@felipemianes,2018-12-19T15:16:49.000Z,"Gostei de um vídeo 
@YouTube
 http://youtu.be/gN-96-C-5lQ?aEspet…áculo Infantil ""Histórias de Pinda"" aprovado pela Lei #Rouanet
youtube.com
Espetáculo Infantil ""Histórias de Pinda"" aprovado pela Lei #Rouanet
Sua empresa é amiga da arte? Então ajude a Pinda e a Boneca a levarem o espetáculo ""Histórias de Pinda"" para mais de 10 mil crianças da rede pública de Campi...",,,
chicco.sal,@chiccosal,2018-12-19T14:05:19.000Z,#BABACONA #ROUANET https://facebook.com/696868914/posts/10156234978788915/…,,,
Fê,@andarcomfeeuvou,2018-12-19T10:27:15.000Z,"Em resposta a 
@graeff65
 e 
@YouTube
Muito bom Moniquinha. Vale lembrar que cada real investido em Rouanet, retorna de 1,50 a 13 reais pros  cofres públicos, e que a cultura gera 1,5 milhão de empregos diretos (5x mais que a indústria automotiva). 
Cultura é vida! #rouanet",,,
Potiguar 2016,@PotiguarRP,2018-12-18T16:54:05.000Z,#FimDaLei #Rouanet,,,
gecy,@g_sottias,2018-12-18T12:02:19.000Z,"A Lei #Rouanet falha, mas a Lei do #Retorno, não
Jornal da Cidade Online
@JornalDaCidadeO
 · 17 de dez de 2018
Criadora do maior fake news da campanha eleitoral agora é vítima do próprio veneno https://ift.tt/2Bsls9J",,,
Ana Maria Bolsonaro Heleno Tarcísio Tereza Guedes,,2018-12-18T08:26:05.000Z,"Em resposta a 
@SNIOficial
 e 
@GVNews_
Cala a boca cara pálida da #Rouanet  
@bemvindo_ator",,,
AME Cultura,@amecultura,2018-12-17T12:59:15.000Z,"#Museus, #peçasteatrais, #projetosmusicais e de #patrimônio muitas vezes compõem boa parte de seu orçamento com recursos obtidos via lei #Rouanet, que permite a patrocinadores descontarem de seu Imposto de Renda os valores destinados a #projetosculturais.
folha.uol.com.br
Fim da Rouanet causaria apagão em orquestras, museus e musicais - 09/11/2018 - Ilustrada - Folha
Alvo de duras críticas, lei é o principal instrumento federal de incentivo às artes; entenda como o mecanismo funciona
1
1",,1,1
Taigra,@taigramendes,2018-12-13T04:03:00.000Z,"E alguns eleitores do presidente eleito insistem em, não só continuar vinculando-a à lei, mas também em xingá-la, ofendê-la, desmoralizá-la como mulher, atriz, pessoa. (+) #Rouanet #Bolsogate
1",1,,
Taigra,@taigramendes,2018-12-13T03:59:00.000Z,"Uma das maiores damas da cena teatral, televisiva e cinematográfica faz um apelo em rede nacional para q as pessoas analisem o cenário nacional e não se deixem levar por achismos, esquecendo os grandes culpados da situação brasileira. (+) #Rouanet #Bolsogate
1",1,,
Fco_leandro,@Leandro_011276,2018-12-12T20:43:37.000Z,"Em resposta a 
@JornalOGlobo
Pegou $$$$ #rouanet para escrever tal documento ...
1",,,1
Bk.Fran,@bkfiddle,2018-12-12T19:47:35.000Z,"Eu e meus colegas da turma de 2005-09 somos provas disso.
Qtos adolescentes de regiões carentes tiveram acesso a locais antes só frequentados por abastados. Acesso a uma erudição dantes somente aos privilegiados.
Digo SIM às leis q ampliam o acesso à cultura e educação. #rouanet
Secretaria Especial da Cultura
@CulturaGovBr
 · 12 de dez de 2018
Lei Rouanet permite educação musical para jovens. VERDADEIRO 

O @Projeto_Guri é um dos maiores programas socioculturais brasileiros. Por ano, 49 mil alunos de 6 a 18 anos são atendidos em todo o Estado de SP.  #LeiRouanetGeraFuturo
1",1,,
Rεαʟiтysαn ¯\_(ツ)_/¯,@Realitysan,2018-12-11T17:56:57.000Z,Fernanda Montenegro tirou fotos com todos os corruptos hoje presos. E vem de discursinho lacrador que não é corrupta. Essa vergonha passou no débito pq não tem mais nenhum crédito! #rounetnão #ruaneles #rouanet,,,
Denis (Rodrigues Gómez) Coelho,@coelhodg,2018-12-11T02:21:12.000Z,Ninguém solta a #Rouanet de ninguém! #EsquerdaBostejante,,,
Regino Wall,@ReginoWall,2018-12-11T01:37:54.000Z,"Em resposta a 
@mblivrenews
 e 
@kimpkat
Quem diz o que quer deve estar muito certinha, pq vai ouvir o que não gostaria... #ROUANET NÃO!",,,
Júlio Ramires,@JlioRamires1,2018-12-08T19:05:59.000Z,"Em resposta a 
@BlogdoNoblat
Nada, seguimos a liderança, você ama a #rouanet",,,
SANTANA Jornalista .`.,@pmbnoticias,2018-12-05T19:14:26.000Z,"http://POLICIAMUNICIPALDOBRASIL.COM 

#Remembering41 
#MePrendeLewandowski 
#bolsonaro 
#bolsonaronatimes 
#bolsonaroépresidente 
#Rouanet
#santanajornalista 
#policiamunicipaldobrasil",,,
Ana Maria Bolsonaro Heleno Tarcísio Tereza Guedes,,2018-12-04T08:28:12.000Z,"Em resposta a 
@MbWander
 e 
@claudioedantas
Esse 
@itaucultural
 Não deve pegar dinheiro da #Rouanet isto sim",,,
Farquardi,@farquardi,2018-12-02T15:11:47.000Z,https://youtu.be/iXpDlSjazOw #RouanetNao #rouanet chega chega #bolsonaroÉpresidente porra acabou,,,
Cleiton Profeta,@cleitonprofeta,2018-12-02T13:55:31.000Z,"Em resposta a 
@JFMargarida
É o que esperamos dele! Fosse pra manter teta e agradar a esquerda, teríamos eleito o Haddad. #Rouanet #RouanetNão
4",,,4
Blue,@BlueGilly,2018-12-02T02:55:50.000Z,"#BNDES #Rouanet 
É muita podridão, hein, cara?

Salafrário.
Luciano Huck
@LucianoHuck
 · 30 de nov de 2018
E amanhã tem #latavelha no caldeiraodohuck. Espero todas vocês. Ficou muito divertido e emocionante. Imperdível. Espero vcs. em Brumadinho MG - A Nossa Cidade https://instagram.com/p/Bqz0Wfljcmg/?utm_source=ig_twitter_share&igshid=l4l5m1chmmig…
1",,1,
A Voz do Brasil,@avozdobrasil,2018-11-19T10:09:52.000Z,"Ministério da Cultura:  Com #Rouanet , Instituto promove artes visuais da Amazônia http://bit.ly/2Q9ya6o 
@CulturaGovBr
Obra Cocar Rei, da artista indígena Duhigó/Reprodução/
@CulturaGovBr
1
8",,1,8
Mayra G.D.O Member,@MayDgony,2018-11-19T00:44:07.000Z,"Em resposta a 
@BlogdoNoblat
Que tipo de gente é essa que vive de #MensalinhoDoNoblat  e #Rouanet para espalhar mentiras,  fake news  e elogiar corruptos em troca de dinheiro público???",,,
Marta https://gettr.com/user/mpolten,@Ecletica1,2018-11-18T23:24:09.000Z,"LEI #ROUANET -  FRAUDE PODERÁ LEVAR ARTISTAS PARA CADEIA - @ogirodenoticias - https://youtu.be/d7EecdefBSw eu torcendo pela lei RUANELES e a justiça correndo atrás do ""CADEIANELES""
1",,,1
jefferson da silva,@jhfao,2018-11-18T17:18:10.000Z,"Em resposta a 
@correio
Mano e só mais um lixo . Já que a #ROUANET acabou .",,,
Andre apenas 2971 seguidores SDV,@andrepiedade1,2018-11-18T16:09:13.000Z,"Não vai mais mamar da #rouanet
Cristovam Buarque
@Sen_Cristovam
 · 16 de nov de 2018
Se houvesse um Premio AntiNobel da Paz, por crime contra a humanidade, Bolsonaro seria um bom candidato por ter conseguido desfazer o atendimento médico a milhōes de pobres brasileiros, para satisfazer seu preconceito ideológico.",,,
chicco.sal,@chiccosal,2018-11-17T21:29:55.000Z,"Fuga Alucinada

#rouanet https://facebook.com/696868914/posts/10156160950988915/…",,,
Adriel Nascimento,@Duplex007,2018-11-17T01:44:20.000Z,"Mas é o #SilvioSantos que é ""imoral"", tá certo! #VaiVendo // #ClaudiaLeitte não devolve R$ 1,2 mi da #Rouanet; processo será levado ao #TCU http://www1.folha.uol.com.br/ilustrada/2017/02/1854858-claudia-leitte-nao-devolve-r-12-mi-da-rounet-processo-sera-levado-ao-tcu.shtml?utm_source=twitter&utm_medium=social&utm_campaign=comptw…",,,
EndireitaBrasil,@euacreditoBR,2018-11-16T10:36:37.000Z,"Em resposta a 
@folha
Manda a 
@ClaudiaLeitte
 devolver o dinheiro #Rouanet
3",,,3
MariadeFatimaMarques,@mariafatimamarq,2018-11-16T08:56:47.000Z,"Em resposta a 
@Bradesco
Verdade #SenhorPresidente 
@jairbolsonaro
 que eles utilizaram e utilizam o dinheiro  da #Lei #Rouanet ? Se é verdade, eles têm q fazer no mínimo 5 apresentações #Gratuitas #as #crianças #carentes #deste #Brasil
1",,,1
Hewrconstantin☻,@Hwrconstantino,2018-11-14T17:13:28.000Z,Vamos lá  pessoal apoiar o fim da lei Rouanet... precisamos de 20 mil votos... https://www12.senado.leg.br/ecidadania/visualizacaoideia?id=111651… #Rouanet,,,
Wagner Silva,@Wagner0288,2018-11-13T19:55:14.000Z,"Olha a carinha de constrangimento da #ClaudiaLeitte.
1,2 Milhões da lei #Rouanet

#PTNuncaMais 
@DaniloGentili
MBL - Movimento Brasil Livre
@MBLivre
 · 13 de nov de 2018
A internet não perdoa.",,,
@curimim,@curimim,2018-11-13T18:51:33.000Z,EM JANEIRO A LEI #ROUANET SERÁ SIBSTITUIDA PLA LEI  #RUANELES,,,
Sincero demais,@ArangoleZanata,2018-11-13T15:26:30.000Z,"@ManuelaDavila
 @FernandaLimaBah
Boa tarde, Cláudia Leitte (
@claudialeitte
) Isso também conta como ""assédio"" e ""constrangimento"", ou só é classificado assim quando quem fala não é lacrador?

#assédio #claudia #Rouanet #thevoice #globo #hipocrisia

https://instagram.com/p/BqGMeGEBoff/?utm_source=ig_share_sheet&igshid=194kz5vvgqr24…",,,
JOEL,@NunoJoee,2018-11-12T17:17:32.000Z,"KKKKKKKKKKKKKKKKKKKKK #Rouanet você já foi melhor
Claudia Leitte
@ClaudiaLeitte
 · 7 de nov de 2018
O clipe de #BalancinhoClaudiaLeitte já está no ar, no @YoutubeBrasil! Assista e deixe um comentário lá para mim  http://bit.ly/BalancinhoYT",,,
cric cric,@crisherrero,2018-11-12T15:37:18.000Z,"#rouanet
Mika Lins atriz e diretora
@Mikalins
 · 12 de nov de 2018
Editorial da @folha dando a real sobre a Rouanet",,,
WENDEL BARROS MARINO,@WendelMarino,2018-11-11T20:27:17.000Z,"Em resposta a 
@VlogdoLisboa
 e 
@EsquerdaNao
Claudia Leite devolve a grana da #Rouanet e a roupa tá legal, quer mostrar o corpo mostra ele é seu e não reclame de assédio... o Silvio tem mais de 80 anos é um legítimo hetero...",,,
Helderson Silva,@heldersonsilva,2018-11-11T12:47:53.000Z,"O pessoal falando da #Rouanet como se fosse o governo que chegasse nas empresas e mandassem elas doar dinheiro pro ""artista famoso"".
1
1",1,,1
Marcio Assuncao,@assuncao_marcio,2018-11-10T21:01:10.000Z,"Não é bem assim!

Quem vai a óperas, vernissages ou feiras literárias sabe que a arte não se paga em lugar nenhum do mundo. Seja no Brasil ou na Suíça.

A lei Rouanet é fundamental. Eu mesmo já doei.

O problema é o mau uso dela!

Então culpem os jogadores, não o jogo.

#Rouanet
4",,,4
Junglekid,@ElSiqr,2018-11-10T19:57:59.000Z,"Cantores e Artistas protestam como proletários mas têm contas bancárias de Burguês. São tão cús quanto o Marx, um demente gigolô. 
Como é que sem #Rouanet vai haver um apagão se vocês fazem e são piadas prontas? Nem preciso de StandUp Comedy.",,,
Promiscuous Girls,@PromiscuousGir5,2018-11-10T02:40:54.000Z,"Em resposta a 
@bchartsbc
Esse Eduardo Costa junto com outros artistas q estão querendo derrubar a Lei #Rouanet estão dando tiro em seus próprios pes",,,
Ney Gomes,@neygms,2018-11-10T01:46:47.000Z,"Ainda bem que o #ECA veio bem antes da lei #Rouanet. Senão, seria uma verba a mais para artistas desequilibrados comerem criancinhas! #SomosTodosFlavioMorgen
3",,,3
Nhune,@giusepeol,2018-11-09T21:50:21.000Z,"Em resposta a 
@miriamleitao
 e 
@editorarocco
so p/ saber, esse foi financiado pela #rouanet?
4",,,4
Marcello,@marceloinfoco,2018-11-09T20:26:54.000Z,"Em resposta a 
@folha
Fiz um curso de Rouanet.
Descobri que só umas minorias influentes tem aprovação.
Empresas de famosos.
É só liberar a Rouanet pros nordestinos que a cultura ficará muito melhor
#rouanet
1
1",,1,1
Tiago Padlir,@TiagoFalando,2018-11-09T18:08:51.000Z,"""Fim da #Rouanet causaria apagão em orquestras, museus e musicais"" https://www1.folha.uol.com.br/ilustrada/2018/11/fim-da-rouanet-causaria-apagao-em-orquestras-museus-e-musicais.shtml?utm_source=twitter&utm_medium=social&utm_campaign=comptw…",,,
Claudia Duarte (Cau),@Duarte_Cau,2018-11-09T15:52:34.000Z,"Fim da #Rouanet causaria apagão em #orquestras, #museus e #musicais
Lei repres. 1 fatia peq. d todas as leis d renúncia fiscal no país: só 0,5% do q o Brasil deixa d arrecadar em impostos c/ progr. d incentivo
Impost. recolhidos pela FLIP, R$ 4,7 mi, superam os R$ 3mi de isenção
3
6",,3,6
RECEJR,@RECEJR2,2018-11-08T15:22:23.000Z,"Em resposta a 
@FernandaLimaBah
Só está fazendo isso para defender os próprios interesses de vocês mesmo né #Acabouamamata #Rouanet #BolsonaroPresidente
1",,,1
Antonio Gomes,@antoniogomesofi,2018-11-08T12:09:03.000Z,"#Ministro da Cultura: “Fim da #Rouanet seria ruim para o país” https://youtu.be/VWYvEp7LqYw via 
@YouTube
1
1",,1,1
@marya,@marya,2018-11-08T02:16:23.000Z,"Em resposta a 
@Francis42913322
Choooora tiau pra #Rouanet",,,
corno,@leeeeeeu,2018-11-07T22:12:26.000Z,"Oh, moço! Me vê 3 #kitgay, por favor? Pode passar aqui no meu cartão da lei #rouanet.
2",,,2
Jornalista Parcial,@JornalistaParc1,2018-11-07T10:14:29.000Z,"Luan Santana diz que desistiu de captar verba para turnê via Lei Rouanet. Cantor divulgou comunicado para afirmar que cancelou projeto orçado em 4,1 milhões de reais apesar de aprovação do Ministério de Cultura.
#Musica #cantor #luansantana
#Rouanet #leirouanet #Cultura",,,
Dany Nery,@daninery77,2018-11-06T23:40:20.000Z,"Sorte dela q o Partor 
@marcofeliciano
 ressuscitou esse nome dela, q tava mais esquecido q sei lá o que. Agora, temos q ter muito cuidado c as críticas, pq sem #Rouanet essas criaturas vai ficar desesperadas por dinheiro e vão atirar p tds os lados. 
Gospel Prime
@gospelprime
 · 6 de nov de 2018
Daniela Mercury processa pastor que a chamou de “endemoninhada” https://noticias.gospelprime.com.br/daniela-mercury-processa-pastor-que-a-chamou-de-endemoninhada-filha-de-satanas/?utm_source=twitter&utm_medium=social&utm_campaign=gospelprime…",,,
Jornalista Parcial,@JornalistaParc1,2018-11-06T14:21:17.000Z,"O ministro da Cultura, Sérgio Sá Leitão, defendeu a lei Rouanet e disse que o benefício deve ser mantido e ampliado. 

#LeiRouanet #Rouanet #ministro",,,
bolso_LINK's,@BolsonaroEdc,2018-11-06T02:27:51.000Z,"ATENÇÃO GALERA #CONVOCAÇÃO GERAL VAMOS DEIXA UM RECADO PARA ESTE CASAL DE LADRÕES DA LEI #Rouanet   caetano Velloso e sua esposa !

https://youtube.com/watch?...
youtube.com
Ex-Mulher de Caetano Fuma Maconha Com Dinheiro Da Lei #Rouanet
Galera Da uma força SE INSCREVAM Lá !https://YouTube.com/IgorMarciel_____________________________________________ Acompanhe nos redes sociashttps://w...",,,
Wilammes Erdmann,@BracoNacao,2018-11-06T01:56:39.000Z,"Em resposta a 
@faf00
 @helenabatista78
 e mais 2
ATENÇÃO #CONVOCAÇÃO GERAL VAMOS ENTRAR  NO YOUTUBE  E DEIXA UM RECADO PARA ESTE CASAL DE LADRÕES DA LEI #Rouanet   caetano Velloso e sua esposa !
youtube.com
Ex-Mulher de Caetano Fuma Maconha Com Dinheiro Da Lei #Rouanet
Galera Da uma força SE INSCREVAM Lá !https://YouTube.com/IgorMarciel_____________________________________________ Acompanhe nos redes sociashttps://w...",,,
Wilammes Erdmann,@BracoNacao,2018-11-06T01:56:35.000Z,"Em resposta a 
@helenabatista78
 @Estadao
 e 
@brdezoito
ATENÇÃO #CONVOCAÇÃO GERAL VAMOS ENTRAR  NO YOUTUBE  E DEIXA UM RECADO PARA ESTE CASAL DE LADRÕES DA LEI #Rouanet   caetano Velloso e sua esposa !
youtube.com
Ex-Mulher de Caetano Fuma Maconha Com Dinheiro Da Lei #Rouanet
Galera Da uma força SE INSCREVAM Lá !https://YouTube.com/IgorMarciel_____________________________________________ Acompanhe nos redes sociashttps://w...
1",1,,
Anderson Pereira,@anderso64093356,2018-11-05T22:37:44.000Z,"Fim da Lei #Rouanet seria muito ruim para o Brasil? diz ministro da Cultura.
Com certeza vai, para os lacradores do dinheiro público esses ""artistas"", agora eles vão procurar o que fazer?… https://instagram.com/p/Bp0MtDnBfzd/?utm_source=ig_twitter_share&igshid=129uzjm7v2hvo…",,,
Gêh,@SohhGeeh,2018-11-05T17:08:21.000Z,"Olha a pouca vergonha:
Lei de incetivo do áudio visual paga pelo Governo #LeiRouanet #Rouanet #MudaBrasil #B17 #BolsonaroPresidente

https://otvfoco.com.br/mae-de-luciano-szafir-se-decepciona-com-sasha-e-revela-o-motivo-xuxa/…",,,
Gleuson Simoes,@GleusonSimoes,2018-11-05T14:51:48.000Z,"Melhor explicação sobre a lei #Rouanet que já vi, foi dada por 
@lobaoeletrico
 no Programa Pânico - Lobão https://youtu.be/6eljhKLwcZA via 
@YouTube",,,
Brida,@msantiago_lima,2018-10-29T09:41:09.000Z,"Esse pessoal da esquerda #rouanet é engraçado. Primeiro nos chamam de fascistas, nazistas, homofóbicos e tudo o mais. Aí bate o desespero e querem conversar, chamam pra um bolinho, cafezinho e suco. Acho que não colou né? #PTNuncaMais
1",,,1
-mandy,@amandybnu,2018-10-29T01:45:40.000Z,"Apoia retarHADDAD Ou a lei #rouanet
VEJA
@VEJA
 · 28 de out de 2018
Famosos que apoiam Haddad levam livros para votar no 2º turno https://wp.me/p7qnr3-bIUm",,,
Vivi Souza,@Fala_Vivii,2018-10-29T01:14:20.000Z,"Chamaram ele de fascista
chamaram ele de ELE NÃO
chamaram ele de coiso 
chamaram ele de tudo 
e terão que chamá-lo de PRESIDENTE..
hahakkakakkakaa O Brasil venceu,chora esquerda,feminiz,artistas 
 A  d e u s 
#Rouanet 
pi,pi,pi,pi kkkk #APesardoPToBrasilVaiVencerB17
10
39
193",10,39,193
WENDEL BARROS MARINO,@WendelMarino,2018-10-29T00:16:52.000Z,"Top artistas sem #Rouanet ou seja não saqueiam o povo... gostaria de ver Lobão e Danilo Gentili no Acre, podem ficar na minha casa será um ""prazersaço""..
Roger Rocha Moreira
@roxmo
 · 28 de out de 2018",,,
Vamos falar a verdade !!,@Jeyoliv80144534,2018-10-29T00:14:23.000Z,"#rouanet 
@danielamercury
 @DaniloGentili
 @MiriamLeitaoCom 
@jairbolsonaro
 @FlavioBolsonaro
 @pablovittar_
  @jeanwyllys_real
 chora nao bebe kkkkkkkkkkkkkkkk  tchau
0:56
137 visualizações
3
7",,3,7
Diego,@ClenerDiego,2018-10-28T22:30:31.000Z,"Chupa #342 inúteis q se acham influenciadores, chupa #EleNao mamadores da #Rouanet vão chorar na cama q é quente  
Vamo q vamo 
@jairbolsonaro
 #BolsonaroPresidente
1
1",,1,1
Brida,@msantiago_lima,2018-10-28T22:01:23.000Z,Vai acabar a #rouanet pra artista rico. #rouanetPraQuePrecisa,,,
𝕵𝖊𝖋𝖋𝖉𝖊𝖘𝖙𝖎𝖓𝖞78༄,@jeffdestiny78,2018-10-28T19:36:18.000Z,"Em resposta a 
@veraholtzirreal
Apoio também o fim da lei #Rouanet. A teta vai secar.",,,
Humberto J S Vieira,@betinho2003,2018-10-28T12:58:52.000Z,"Em resposta a 
@betinho2003
 @Marcelodedois
 e 
@Haddad_Fernando
#Rouanet",,,
LIONS - SP,@LIONS_MOVEIS,2018-10-27T22:06:24.000Z,"Em resposta a 
@felipeneto
E simples quando falam que vai ter CPI da lei #rouanet todos mudam voto. Ñ sei se ele ou irmão foram beneficiados. 
1
1",,1,1
RodrigoSantos,@ctredlogan,2018-10-27T21:40:57.000Z,"Em resposta a 
@danielamercury
 e 
@Haddad_Fernando
#Rouanet vai acabar ",,,
Júnior dos Santos,@JRWariss,2018-10-27T20:26:50.000Z,"Em resposta a 
@RevistaISTOE
Efeito #Rouanet
1",,,1
Eduardo Franco,@EduardoF1987,2018-10-26T19:31:59.000Z,"Em resposta a 
@carinavitral
Será que todos esses aceitam toda a corrupção ou está aí para não perder a lei #Rouanet
2",,,2
